MESSAGE,THEME,SENTIMENT,USER NAME,TYPE POST,TYPE USER,SERVICE,OBJECT NAME
· GREEN BAY PREMIUM sở hữu HOMETEL KIỂU MẪU TẠI HẠ LONG chỉ với từ 450 triệu. VỊ TRÍ HOÀN HẢO Tọa lạc tại khu đô thị Hùng Thắng ngay mặt đường Hoàng Quốc Việt trục đường chính vào trung tâm du lịch của Hạ Long CHƯƠNG TRÌNH HỖ TRỢ M,3,NEUTRAL,Đinh Xuân Nam,POST,Personal,Personal Loan,VIETCOMBANK
· bác nào bán thẻ cứng vietcom khu vực mỹ đình k?,2,NEUTRAL,Phạm Bá Quang,POST,Personal,No service,VIETCOMBANK
"Toàn bộ ngân hàng ở Việt Nam tranh nhau cướp tiền khách gửi, từ thành thị cho đến thôn quê Posted by 859,387 Views Like cho VIỆT NAM · Ngân hàng Vietcombank quỵt nợ khách hàng Tránh vỏ dưa gặp vỏ dừa , để tiền ở nhà sợ cướp, gửi ngân hàng ( trời ơi ) gặp",2,NEGATIVE,Kất Siêu,POST,Personal,Saving Account,VIETCOMBANK
· Bác nào ck hộ e 380k AGribank e ck lại 390k vcb ạ,3,NEUTRAL,Trịnh Ngọc Nhinh,POST,Personal,No service,VIETCOMBANK
· Giải bóng đá nhi đồng ( cup Vietcombank )thì xã chí linh he 2017 _ hai đội  tân dân _ phả lại,2,NEUTRAL,Vệ Búp,POST,Personal,Brand Activity,VIETCOMBANK
"· Giải bóng đá nhi đồng cup Vietcombank "" he2017 ( thị xã chí linh ) hai đội _ xã tân dân _ phả lại",2,NEUTRAL,Vệ Búp,POST,Personal,Brand Activity,VIETCOMBANK
"· Bác nào dùng viettin,vietcom,agri,BIDV,á châu,quân đội khôngggg????? Bonus thêm là có ứng dụng chuyển tiền qua điện thoại nhé!!! Pờ liiiiii",2,NEUTRAL,Nguyễn Minh Nguyệt,POST,Personal,Personal Internet Banking,VIETCOMBANK
· Bác Vietcombank vui tính vl ko có bao nhiêu hết mà rút rồi đếm 50k muốn khùng . Cuối tháng công nhân rút tiền dã man quá mình rút xong vừa lúc ATM hết tiền luôn mới vãi,2,NEUTRAL,Huỳnh Thị Kim Tuyến,POST,Personal,Account Activity,VIETCOMBANK
"Timo khuyến mãi mở thẻ ATM miễn phí và tặng 50K Tháng 7-8/2017
Đăng ký xong là được mời đến nhận thẻ và thưởng thức 1 món nước tự chọn miễn phí bao gồm: Nước lọc, trà, cà phê
Không chỉ miễn phí mở thẻ, thẻ ATM TIMO đăng kí online
Không mất phí khi sử dụng",3,NEUTRAL,Hùng Phạm Mạnh,POST,Personal Page/Group,Account Activity,VIETCOMBANK
"Toàn bộ ngân hàng ở Việt Nam tranh nhau cướp tiền khách gửi, từ thành thị cho đến thôn quê Posted by 859,352 Views Like cho VIỆT NAM · Ngân hàng Vietcombank quỵt nợ khách hàng Tránh vỏ dưa gặp vỏ dừa , để tiền ở nhà sợ cướp, gửi ngân hàng ( trời ơi ) gặp",2,NEGATIVE,Kất Siêu,POST,Personal,Saving Account,VIETCOMBANK
"Timo khuyến mãi mở thẻ ATM miễn phí và tặng 50K Tháng 7-8/2017
Đăng ký xong là được mời đến nhận thẻ và thưởng thức 1 món nước tự chọn miễn phí bao gồm: Nước lọc, trà, cà phê
Không chỉ miễn phí mở thẻ, thẻ ATM TIMO đăng kí online
Không mất phí khi sử dụng",3,NEUTRAL,Hùng Phạm Mạnh,POST,Personal Page/Group,Account Activity,VIETCOMBANK
"· Ban chấp hành Đoàn thanh niên Vietcombank Nghệ An dâng hương tri ân các Anh hùng Liệt sỹ tại nghĩa trang liệt sỹ Thành phố Vinh. Nhân dịp kỷ niệm 70 năm ngày Thương binh liệt sỹ (27/7/1947 – 27/7/2017), sáng 27/7 Đoàn thanh niên Vietcombank Nghệ An tổ c",1,NEUTRAL,Trần Cảnh Thăng,POST,Personal,Brand Activity,VIETCOMBANK
Dịch vụ thanh toán trực tuyến VCB e-Tour,2,NEUTRAL,Rosa Trần,COMMENT,Personal Page/Group,Personal Internet Banking,VIETCOMBANK
"· GIỚI THIỆU DỰ ÁN TROPICANA _ NHA TRANG LH : 0982.592.937 để được tư vấn dự án 1:Chủ đầu tư: Công ty TNHH Miền Nhiệt Đới Nha Trang Vị trí: Số 40 Trần Phú, phường Lộc Thọ, Nha Trang, Khánh Hoà 3:Tổng diện tích đất: 10.497,3 m2 4:Quy mô dự án:   2 khối nhà",3,NEUTRAL,Trường Giang,POST,Personal,Personal Loan,VIETCOMBANK
· BẠN ĐANG MUỐN VAY VỐN KINH DOANH BẠN GẶP KHÓ KHĂN KHI VAY TIỀN Bạn KHÔNG có tài sản thế chấp Bạn TỪNG bị ngân hàng từ chối Bạn CẦN giải ngân nhanh Các ngân hàng đều có thể cho vay với những khách hàng có tài sản thế chấp như nhà hoặc xe hơi. Nhưng bạn c,3,NEUTRAL,Vân KoOl,POST,Personal,Personal Loan,VIETCOMBANK
· BẠN ĐANG MUỐN VAY VỐN KINH DOANH BẠN GẶP KHÓ KHĂN KHI VAY TIỀN Bạn KHÔNG có tài sản thế chấp Bạn TỪNG bị ngân hàng từ chối Bạn CẦN giải ngân nhanh Các ngân hàng đều có thể cho vay với những khách hàng có tài sản thế chấp như nhà hoặc xe hơi. Nhưng bạn c,3,NEUTRAL,Thanh Hằng,POST,Personal,Personal Loan,VIETCOMBANK
"· Ức chế: Một ngày đẹp trời quên mật khẩu tk thẻ ATM Vietcom và Agribank -\-\-\-\ -\-\-> khóa TK. Đi làm lại: Vietcombank: mặt kênh, môi thâm chìa ra tờ giấy hất hàm bảo điền vào đây, xong kêu lỗi là tại anh (thế b có bảo là lỗi của m đâu). Kết luận: 15 n",2,NEGATIVE,Hải Phú,POST,Personal,Account Activity,VIETCOMBANK
· Bạn em có ai làm Ở ngân hàng vietcombank chi nhánh trung đô ko ạ. E hỏi tý vs,2,NEUTRAL,Tuệ Chi,POST,Personal,Customer Care,VIETCOMBANK
"Ngân hàng dịch vụ rất kém, không có email hay dịch vụ chat trực tuyến trên trang chủ để khách hàng gửi phản hồi. Email phía dưới cùng trên trang chủ là email giả! Vietcombank",2,NEGATIVE,Tráng Viết Hà,COMMENT,Personal Page/Group,Customer Care,VIETCOMBANK
· Help me . Cần chuyển khoản vào Vietcombank hoặc BiDV 1.200.000 Ai có trong tài khoản giúp em với . Cảm ơn và hậu tạ hộp bánh sầu riêng.,2,NEUTRAL,Ral Kim,POST,Personal,Account Activity,VIETCOMBANK
"· BẠN GẶP KHÓ KHĂN KHI VAY TIỀN??? Nhấc máy gọi ngay hotline :0968.315.584 Bạn KHÔNG có tài sản thế chấp Bạn TỪNG bị ngân hàng từ chối Bạn CẦN giải ngân nhanh NGỪNG LO LẮNG, NGỪNG ĐẮN ĐO Chúng tôi là đối tác của 14 ngân hàng lớn BIDV, Vietcombank, Vietinb",3,NEUTRAL,Trần Thu,POST,Personal,Personal Loan,VIETCOMBANK
"· Bán gói tương tác(GD Bankplus ,Agribank,Vietcombank,...) ~ 200k/tháng : mỗi bài viết được trên 150like và không quá 20 bài/ngày ~ 300k/tháng : mỗi bài viết được trên 200like và không quá 20 bài /ngày Rất hữu dụng cho mấy bạn bán hàng online nhé.",3,NEUTRAL,Nguyễn Thanh Hải,POST,Personal,Personal Internet Banking,VIETCOMBANK
· Bạn giận vietcombank rồi nha,2,NEUTRAL,Phương Hồng Nguyễn,POST,Personal,No service,VIETCOMBANK
"· Ho vọng Vietcom xây cơ sở mới nhanh nhanh . Mỗi hôm vào làm thủ tục toàn chờ lâu ý Các khách iu của mình liên tục ủng hộ nha, các tân chi nhánh và đại lý liên tục gia nhập team để chúng ta cùng kiếm tiền nhé! Luôn có ưu đãi cho tất cả mọi người !",2,NEUTRAL,Nguyễn Hồng Luyến,POST,Personal,Branch,VIETCOMBANK
· Bạn không có tài khoản bên ngân hàng vietcombank mà hôm nay lại có ng gọi cho bạn và báo rằng nhân kỉ niệm 25 năm thành lập ngân hàng và quay số trúng thưởng. Thuê bao của bạn may mắn trúng thưởng 120 triệu VND. Ngay bay giờ bạn gọi lại số thuê bao này ,2,NEUTRAL,Thaonguyen Xanh,POST,Personal,Brand Activity,VIETCOMBANK
· cái bịn vietcom banhk nam sách lên ỉa vào mặt chúng nó giờ làm tài khoản hơn2 tuần rồi ko ko thấy gọi người ta lên lấy thẻ trong khi đó làm thì điền rõ lắm thông tin ấy vậy mà chúng nó coi người hơn rác ai đời nước nào làm cái tài khoản 2 tuần mới dc đi,2,NEGATIVE,Nguyễn Đức Quý,POST,Personal,Account Activity,VIETCOMBANK
"· Bạn là số thuê bao may mắn qay số trúng thưởng của vietcombank, nhân kỷ niệm 37 năm thành lập, chiếc xe trị giá 45 trịu đồng và số tiền mặc 400 trịu đồng ....bla bla..... Bạn vui lòng mua 4 thẻ cào đt để chúng tôi hướng dẫn cách thức nhận thưởng .... Tú",2,NEUTRAL,Thương Trần,POST,Personal,Brand Activity,VIETCOMBANK
"· Bạn nào làm VCB cho m hỏi tý. M chuyển tiền từ điện thoại, internetbanking. Giao dịch báo về thành công, tiền trong TK mình đã bị trừ. Nhưng hôm qua đến giờ người nhận vẫn chưa nhận được, chưa đổ tiền vào TK nhận thì bgio phải làm thế nào ạ????",2,NEUTRAL,Thái Nga,POST,Personal,Account Activity,VIETCOMBANK
· Bạn nào vcb ck giúp em 250k cái )))))) Năn nỉ đấy giờ này ngân hàng mở cửa lìn nữa Em chả tìn mặt cho nè,2,NEUTRAL,Hồ Linh,POST,Personal,No service,VIETCOMBANK
"· HOT HOT. Ce nào muốn có 250k nộp tiền đt mà k mât 1 đồng nào thì ib e nhé. Đk fai có tài khoản 1 trong các ngân hàng sau ạ : BIDV, VCB, ACB, OCB, VP BANK, TP BANK, EXAMBANK, SACOMBANK( NỘI ĐỊA). yên tâm là tiền hợp pháp ạ",2,NEUTRAL,Nhung Nguyen,POST,Personal,Personal Internet Banking,VIETCOMBANK
"· Hot những bạn đã có thẻ vpbank thì ib mình chỉ cách kiếm 40k nạp tiền đt nhé nếu có thẻ vietcom thì sẽ có cơ hội nhận đc 100k vào tk ai chưa có thẻ thì đi làm thẻ,nhận đc thêm 50k trong thẻ và 60k tiền mặt nửa Hoàn toàn miễn phí có chứng minh là làm đc ",3,NEUTRAL,Nguyên Thanh,POST,Personal,Personal Internet Banking,VIETCOMBANK
"Chào bạn 
Vietcombank đã phản hồi tin nhắn đến bạn, bạn vui lòng kiểm tra giúp chúng tôi nhé.
Cảm ơn bạn",4,NEUTRAL,Vietcombank,COMMENT,Page,Customer Care,VIETCOMBANK
Dịch vụ thanh toán trực tuyến VCB e-Tour,2,NEUTRAL,Anna Lê,COMMENT,Personal Page/Group,Personal Internet Banking,VIETCOMBANK
· Bạn sẽ làm gì với số tiền trong tay mình đang có Gửi Ngân Hàng LS thế nào chắc bạn quá rõ Để ở nhà hay cho vay? Mạo hiểm quá TIN TÔI ĐI Với 10 năm Kinh Nghiệm Kênh đầu tư BĐS mà đặc biệt là Nhà Phố chắc chắn đẻ ra tiền cho bạn ĐẦU TƯ hay Ở Tôi cam kết S,3,NEUTRAL,Bất Động Sản,POST,Personal,Personal Loan,VIETCOMBANK
· Hội thao Vietcombank - KV7 - 2017.,2,NEUTRAL,Nhan Black,POST,Personal,Brand Activity,VIETCOMBANK
· Cái cc gì mà thẻ thì ko rút tiền đc. Isacom hay vietcom cũng ko chuyển tiền được. Tièn mặt thì ko có.  Đm mấy ngày nay rồi ăn nói sao với người ta. Clmn.,2,NEGATIVE,Gia Thuận,POST,Personal,Account Activity,VIETCOMBANK
· Hội thao Vietcombank phía nam 2017 +10,2,NEUTRAL,Huong Loan,POST,Personal,Internal Activity,VIETCOMBANK
"· BẢN TIN KINH TẾ ngày 4/8/2017 LIÊN TỤC BIẾN ĐỘNG, USD PHỤC HỒI NHẸ **** Tỷ giá ngoại tệ ngày 8/4 rớt giá sau khi Mỹ phát động cuộc tấn công Syria. Các nhà đầu tư đang rất thận trọng với những diễn biến mới về tình hình chính trị thế giới. **** Tính đến ",3,NEUTRAL,Nguyễn Hoa,POST,Personal,Foreign Exchange,VIETCOMBANK
Dịch vụ thanh toán trực tuyến VCB e-Tour,2,NEUTRAL,NaRy Mai,COMMENT,Personal Page/Group,Personal Internet Banking,VIETCOMBANK
Dịch vụ thanh toán trực tuyến VCB e-Tour,2,NEUTRAL,Thanh Ngọc,COMMENT,Personal Page/Group,Personal Internet Banking,VIETCOMBANK
"Chào bạn, 
Về điều kiện sử dụng và hồ sơ đăng ký các sản phẩm cho vay cá nhân tại Vietcombank, bạn vui lòng tham khảo tại liên kết sau nhé: https://www.vietcombank.com.vn/Personal/Loan/ 
Ngoài ra, bạn cũng có thể gọi đến tổng đài theo số 1900545413 để đượ",4,NEUTRAL,Vietcombank,COMMENT,Page,Customer Care,VIETCOMBANK
"Chào bạn 
Về vấn đề này, bạn vui lòng liên hệ với chuyên viên phụ trách theo số sau: 0243.8243524 để được tư vấn cụ thể nhé.
Cảm ơn bạn",4,NEUTRAL,Vietcombank,COMMENT,Page,Customer Care,VIETCOMBANK
"Chào bạn,
Bạn có thể tham khảo thông tin về các sản phẩm cho vay cá nhân của Vietcombank tại liên kết sau nhé: https://www.vietcombank.com.vn/Personal/Loan/ 
Ngoài ra, bạn cũng có thể gọi đến tổng đài theo số 0243.8243524 để được chuyên viên tư vấn cụ thể",4,NEUTRAL,Vietcombank,COMMENT,Page,Customer Care,VIETCOMBANK
"· Hôm nay hên vật vả các bác ạ! Số là thế này, lúc ấy là 10h 32 phút. Khi dẫn khách tham quan vườn hoa xong, đang trên đường đưa khách lên làng Châu Âu vui chơi chụp hình tiếp. Thì hỡi ơi, hên quá xá! Ở đầu kia dây là một giọng nam vang lên: "" Xin lỗi, số",2,NEUTRAL,Võ Quang Trung,POST,Personal,Brand Activity,VIETCOMBANK
"Chào bạn,
Bạn có thể tham khảo thông tin về các sản phẩm cho vay cá nhân của Vietcombank tại liên kết sau nhé: https://www.vietcombank.com.vn/Personal/Loan/ 
Ngoài ra, bạn cũng có thể gọi đến tổng đài theo số 0243.8243524 để được chuyên viên tư vấn cụ thể",4,NEUTRAL,Vietcombank,COMMENT,Page,Customer Care,VIETCOMBANK
Có ai làm bên ngân hàng vietcombank k cho t nhờ tí ạ,2,NEUTRAL,Lê Trang,POST,Personal,Customer Care,VIETCOMBANK
· Banking vietcom bị lỗi hay gì mà ko gửi mã về sdt nhỉ,2,NEUTRAL,Lê Văn Nguyên,POST,Personal,Personal Internet Banking,VIETCOMBANK
· Bankplus vcb 1 lần ck nhiều nhất đc bn a e nhỉ 20 hay 50tr ạ ?,2,NEUTRAL,Tiến Hoài Đức,POST,Personal,Personal Internet Banking,VIETCOMBANK
· Tự nhiên vcb bị khóa giao dịch. Đệch thể hiểu nổi. Mọi người cho mình hỏi ngân hàng nào cho phép đặt username là email hoặc cái gì đó dễ nhớ cho internet banking thay vì dãy số như vcb ocschos????,2,NEGATIVE,Nhat Quang Ngo,POST,Personal,Personal Internet Banking,VIETCOMBANK
· Bao giờ mới tới lượt mình cuối tuần đông thế... Vietcombank đi gửi tiền khổ hơn rút tiền,2,NEUTRAL,Trần Như Nhộng,POST,Personal,Account Activity,VIETCOMBANK
Dịch vụ thanh toán trực tuyến VCB e-Tour,2,NEUTRAL,Angelina Nguyen,COMMENT,Personal Page/Group,Personal Internet Banking,VIETCOMBANK
"· Hướng dẫn bạn bè những bước đơn giản sau: 1. Nhập mã MoMo (01694554493) vào mục KHUYẾN MÃI 2. Liên kết MoMo với Tài khoản Internet Banking của 1 trong các ngân hàng Vietcombank, VPbank, OCB, Eximbank, Sacombank, TPBank, ACB, BIDV 3. Nạp vào MoMo chỉ 10.",3,NEUTRAL,Hà Văn Sơn,POST,Personal,Personal Internet Banking,VIETCOMBANK
· Hướng dẫn các bác mới bước vào MMO Bác nào có thẻ Vietcombank OC Bank VP Bank Eximbank Sacombank TP Bank ACB BIDV đã đăng ký internet banking thì cmt dưới đây mình hướng dẫn cách nhận 180k quà tặng và cách để tăng thu nhập nhé ) Đây là proof trong những,3,NEUTRAL,Nguyen Quân,POST,Personal,Personal Internet Banking,VIETCOMBANK
· Hướng dẫn các bác mới bước vào MMO Bác nào có thẻ Vietcombank OC Bank VP Bank Eximbank Sacombank TP Bank ACB BIDV đã đăng ký internet banking thì cmt dưới đây mình hướng dẫn cách nhận 180k tiền quà tặng và cách đee tăng thu nhập nhé . Đây là proof trong,3,NEUTRAL,Nguyen Quân,POST,Personal,Personal Internet Banking,VIETCOMBANK
· BAO LÃI SUẤT CỰC KÌ THẤP Bạn muốn sửa chữa nhà? Bạn muốn mua xe? Bạn đang có kế hoạch tổ chức đám cưới? Bạn đang ấp ủ một dự án khởi nghiệp? Hay chỉ đơn giản là gia đình bạn đang cần tiền cho các mục tiêu dài hạn? Nhưng nỗi lo tài chính luôn khiến bạn đ,1,NEUTRAL,Võ Hoàng Anh Kiệt,POST,Personal,Personal Loan,VIETCOMBANK
"· hương trình KM áp dụng từ ngày 10/3-30/9/2017 ,khi khách hàng lần đầu tiên liên kết ngân hàng với ví MoMo sẽ nhận dược 100.000đồng Áp dụng cho các ngân hàng:VCB,VPB,TPB,OCB,ACB,EXim bank,BIDV. *Để nhận được 100.000 vui lòng làm theo hướng dẫn: B1: Vào C",3,NEUTRAL,Vuong Truong,POST,Personal,Personal Internet Banking,VIETCOMBANK
Dịch vụ thanh toán trực tuyến VCB e-Tour,2,NEUTRAL,HA LE,COMMENT,Personal Page/Group,Brand Activity,VIETCOMBANK
"· hương trình KM áp dụng từ ngày 10/3-30/9/2017 ,khi khách hàng lần đầu tiên liên kết ngân hàng với ví MoMo sẽ nhận dược 100.000đồng Áp dụng cho các ngân hàng:VCB,VPB,TPB,OCB,ACB,EXim bank,BIDV. *Để nhận được 100.000 vui lòng làm theo hướng dẫn: B1: Vào C",3,NEUTRAL,Vuong Truong,POST,Personal,Personal Internet Banking,VIETCOMBANK
· I – TỔNG QUAN DỰ ÁN CHUNG CƯ EUROWINDOW VINH-NGHỆ AN + Tên dự án: Chung Cư Eurowindow Nghệ An + Địa chỉ : Ngã tư chợ Vinh mặt đường Cao Thắng và Trần Phú + Chủ đầu tư: Công ty CPĐT Trung tâm thương mại Vinh – thuộc tập đoàn Eurowindow + Ng,3,NEUTRAL,Cô Chủ Nhỏ,POST,Personal,Credit & Lending,VIETCOMBANK
"· Bằng Trần chia sẻ đề thi của Vietcombank tháng 7/2017     Đề QHKH: 1. Kinh tế học + Hiểu biết chung Cán cân thanh toán + Vãng lai, Ảnh hưởng của XNK đến cung cầu, yếu tố ảnh hưởng cung cầu, đường cong Philip; Tác động của Tín dụng quốc tế, nợ công đến n",2,NEUTRAL,Bằng Trần,POST,Personal,Personal Loan,VIETCOMBANK
"· Kiếm 100k quá đơn giản. Những ai đã có thẻ ngân hàng noi địa Vietcombank, VP Bank, OCB, Eximbank, Sacombank, TP Bank, ACB, BIDV thì đều tham gia được. Chỉ cần bạn làm theo bước sau: 1/ Tải và đăng ký Momo (chỉ với điện thoại thông minh) vào CH Play cho ",3,NEUTRAL,Phong Hoang,POST,Personal,Personal Internet Banking,VIETCOMBANK
Dịch vụ thanh toán trực tuyến VCB e-Tour,2,NEUTRAL,Nguyễn Quỳnh Nhi,COMMENT,Personal Page/Group,Brand Activity,VIETCOMBANK
"· Kiếm thẻ cào nạp đt 100k quá dễ nè, ai qt ib m share cho. Điều kiện b phải có thẻ các ngân hàng sau : VCB, BIDV,ACB,EXIMBANK,VPBANK,SACOMBANK có đky internet banking nha. Mình đa thử và mới nạp thẻ sáng ni nè , ko lừa đảo j đâu nha mng.",3,NEUTRAL,Chi Quỳnh,POST,Personal,Personal Internet Banking,VIETCOMBANK
"· Kỷ niệm 10 năm thành lập MBLand Holdings, khách hàng mua căn hộ Golden Field được hưởng chính sách chiết khấu từ 2.5% - 6.5%, hỗ trợ vay ngân hàng lãi suất 0%/ 12 tháng đầu (Giá: từ 29.8 triệu/m2. Diện tích: 65m2 - 118 m2). Hotline: 0903.279.587 Ms Luyế",3,NEUTRAL,Luyến Bđs,POST,Personal,Brand Activity,VIETCOMBANK
"· Bây giờ thủ tục nộp thuế đơn giản thật, chỉ cần ra Vietcombank nộp là xong. Quá nhanh, quá nguy hiểm. Vietcombank everywhere",2,NEUTRAL,Sang Trần,POST,Personal,Payment,VIETCOMBANK
"Chào bạn 
Bạn vui lòng nói rõ hơn về vấn đề bạn gặp phải để chúng tôi có thể hỗ trợ bạn tốt hơn nhé",4,NEUTRAL,Vietcombank,COMMENT,Page,Customer Care,VIETCOMBANK
"Chào bạn 
Bạn có thể tham khảo hướng dẫn cài đặt và sử dụng Moca tại liên kết sau nhé: https://moca.vn/files/moca_guide.pdf",4,NEUTRAL,Vietcombank,COMMENT,Page,Customer Care,VIETCOMBANK
Dịch vụ thanh toán trực tuyến VCB e-Tour,2,NEUTRAL,Nguyễn Thanh Thanh,COMMENT,Personal Page/Group,Brand Activity,VIETCOMBANK
· Bế mạc hội thao vietcombank kv 5,2,NEUTRAL,Uy Nghiêm,POST,Personal,Internal Activity,VIETCOMBANK
· Bình thuận ra quân hội thao vietcombank khu vực 5,2,NEUTRAL,Nguyễn Võ Bảo Thiện,POST,Personal,Internal Activity,VIETCOMBANK
